,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,0.0,334.6983,995.4024000000001,1230.2136,1527.8436000000002,1444.7635,1580.1591,1587.7736,1534.9925,1586.1906,1597.375,1588.5432,1545.2604000000001,1275.0102,1284.53,1184.7611,1138.0982,1063.704,1009.3392,1024.2934,978.4319999999999,841.3184000000001,778.3830999999999,678.0096000000001,562.1637000000001,409.363,290.5884,220.6752,135.2875,58.4493
1,132.4918,132.4918,334.6983,1038.9546,1274.936,1593.829,1521.0463,1662.2634,1685.0576,1644.8652,1698.9824,1713.1014,1726.1585,1695.6544999999999,1450.8756,1470.8572000000001,1385.7224999999999,1364.736,1305.1442,1265.362,1292.6115,1241.9844,1120.5722,1066.3488,971.8895999999999,870.9338,730.2936,619.2879,549.4111,467.0928,389.436
2,224.7605,224.7605,388.42269999999996,995.4024000000001,1231.4154,1551.6438,1700.7525,1873.1200000000001,1915.767,1884.1606000000002,1939.9304000000002,1971.9759,1983.1152,1978.6200000000001,1956.8328000000001,1980.6511999999998,1905.15,1893.3123,1845.16,1824.6002,1856.0754000000002,1814.3376,1713.4859999999999,1670.1660000000002,1590.9531000000002,1516.4765,1383.2614,1281.6484,1214.8200000000002,1131.4666,1052.729
3,315.3,315.3,474.56199999999995,1103.86,1230.2136,1521.4499999999998,1671.5556,1878.8429999999998,1928.1979999999999,1916.856,1974.9495,1986.3204,2039.3200000000002,2055.342,2048.8032,2082.025,2022.3072,2011.8813000000002,1963.874,1973.2248,2023.8336000000002,1983.83,1885.6035,1851.1091999999999,1776.789,1704.9936,1583.4676000000002,1487.668,1431.2422,1353.4848,1282.89
4,353.1168,353.1168,497.09610000000004,1142.8472,1298.6156,1527.8436000000002,1671.5020000000002,1878.5232,1970.4224,2016.9787,2105.6455,2123.1429000000003,2191.0164,2224.1262,2218.501,2264.955,2217.2566,2216.648,2179.4,2197.6499999999996,2256.6530000000002,2224.908,2125.872,2105.0652,2036.6119,1969.5024,1857.768,1766.7496,1716.275,1642.26,1576.6212
5,316.6778,316.6778,467.54179999999997,889.1663000000001,1059.576,1314.4850999999999,1444.7635,1631.424,1714.3936,1749.3881999999999,1834.8064000000002,1856.2558000000001,1932.9306,2024.655,2015.9681999999998,2069.5866,2049.9494,2054.6763,2026.6961,2040.0361,2096.711,2080.0173,1980.5377999999998,1972.1613999999997,1904.2816,1846.8096,1748.0736,1661.1452,1617.2477999999999,1549.7281,1490.805
6,359.5954,359.5954,503.949,896.7618,1032.8318,1299.7824,1447.7874,1580.1591,1651.484,1758.2220000000002,1842.4446,1882.9352999999999,1973.1180000000002,2077.5712,2076.975,2127.4284,2110.7322,2117.9011,2091.2104,2117.1886999999997,2181.0644,2168.86,2073.5519999999997,2073.0501,2008.8917999999999,1953.387,1861.2342,1776.5253,1738.2492000000002,1678.3335,1624.7006999999999
7,366.63300000000004,366.63300000000004,499.5627,882.0576,1021.3086000000001,1243.424,1396.0856,1537.575,1587.7736,1675.6461,1773.3213999999998,1813.1436,1917.432,2020.6375000000003,2014.128,2056.9248,2034.9196,2040.471,2023.1748,2055.2026,2125.1378999999997,2113.685,2022.1319999999998,2020.0832,1962.866,1925.2350000000001,1840.4470000000001,1772.76,1739.4442000000001,1683.2969999999998,1630.878
8,395.37,395.37,524.772,906.0091,1033.4448,1182.912,1350.741,1424.4338,1493.36,1534.9925,1625.0474,1674.2399999999998,1785.8790000000001,1887.468,1892.6163,1944.108,1925.8736,1927.7184,1920.3358,1950.9864,2028.0506999999998,2009.392,1922.0414999999998,1930.017,1880.0511999999999,1845.6966,1762.4763,1702.2459999999999,1672.1453000000001,1621.8020000000001,1572.696
9,422.5095,422.5095,556.0776000000001,936.2,1061.1342000000002,1175.9624,1349.2605,1425.2565,1477.829,1530.42,1586.1906,1622.7054,1716.8224,1809.4208,1834.6188,1868.8094999999998,1844.7288,1921.4444999999998,1915.5362,1951.7212000000002,2028.33,2012.0282,1932.0872000000002,1940.8655999999999,1891.9441000000002,1862.8896000000002,1792.8548,1737.6678,1712.5684999999999,1664.7964,1622.0511999999999
10,402.7576,402.7576,543.4571,915.8771999999999,1061.5220000000002,1171.521,1344.2856,1396.5696,1451.7129,1497.1446999999998,1574.8095999999998,1597.375,1677.0767999999998,1785.1680000000001,1801.872,1837.5728,1825.4806,1895.1408000000001,1898.7192,1924.5432,2005.7485,2001.1139999999998,1921.9279999999999,1930.6764999999998,1878.8057999999999,1852.2038000000002,1790.2749000000001,1737.6416,1715.2382,1670.907,1630.0538999999999
