URL,H_TEAM_NICKNAME,A_TEAM_NICKNAME,GAME_DATE,H_TEAM_ID,A_TEAM_ID,GAME_ID
https://www.oddsportal.com/basketball/usa/nba-2023-2024/utah-jazz-atlanta-hawks-QcI5xuFa/,Utah Jazz,Atlanta Hawks,2024-03-16,1610612762.0,1610612737.0,0022300966
https://www.oddsportal.com/basketball/usa/nba-2023-2024/san-antonio-spurs-denver-nuggets-n7J1wLag/,San Antonio Spurs,Denver Nuggets,2024-03-16,1610612759.0,1610612743.0,0022300965
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-orleans-pelicans-los-angeles-clippers-IXEcv1pm/,New Orleans Pelicans,Los Angeles Clippers,2024-03-16,1610612740.0,1610612746.0,0022300964
https://www.oddsportal.com/basketball/usa/nba-2023-2024/toronto-raptors-orlando-magic-lEWaHzrb/,Toronto Raptors,Orlando Magic,2024-03-16,1610612761.0,1610612753.0,0022300963
https://www.oddsportal.com/basketball/usa/nba-2023-2024/charlotte-hornets-phoenix-suns-bq2Pd90E/,Charlotte Hornets,Phoenix Suns,2024-03-16,1610612766.0,1610612756.0,0022300961
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-miami-heat-vsGgusVt/,Detroit Pistons,Miami Heat,2024-03-16,1610612765.0,1610612748.0,0022300962
https://www.oddsportal.com/basketball/usa/nba-2023-2024/oklahoma-city-thunder-dallas-mavericks-WxAwZ587/,Oklahoma City Thunder,Dallas Mavericks,2024-03-15,1610612760.0,1610612742.0,0022300959
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-new-york-knicks-ptbLcko8/,Portland Trail Blazers,New York Knicks,2024-03-15,1610612757.0,1610612752.0,0022300960
https://www.oddsportal.com/basketball/usa/nba-2023-2024/chicago-bulls-los-angeles-clippers-YqeYy8Ol/,Chicago Bulls,Los Angeles Clippers,2024-03-15,1610612741.0,1610612746.0,0022300956
https://www.oddsportal.com/basketball/usa/nba-2023-2024/houston-rockets-washington-wizards-CzfxySwe/,Houston Rockets,Washington Wizards,2024-03-15,1610612745.0,1610612764.0,0022300957
https://www.oddsportal.com/basketball/usa/nba-2023-2024/milwaukee-bucks-philadelphia-76ers-hnBZZog1/,Milwaukee Bucks,Philadelphia 76ers,2024-03-15,1610612749.0,1610612755.0,0022300958
https://www.oddsportal.com/basketball/usa/nba-2023-2024/boston-celtics-phoenix-suns-vNeUxl9r/,Boston Celtics,Phoenix Suns,2024-03-15,1610612738.0,1610612756.0,0022300955
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-atlanta-hawks-KxFcrAoL/,Portland Trail Blazers,Atlanta Hawks,2024-03-14,1610612757.0,1610612737.0,0022300953
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-los-angeles-lakers-2142sU0R/,Sacramento Kings,Los Angeles Lakers,2024-03-14,1610612758.0,1610612747.0,0022300954
https://www.oddsportal.com/basketball/usa/nba-2023-2024/dallas-mavericks-golden-state-warriors-tnGgqjWE/,Dallas Mavericks,Golden State Warriors,2024-03-14,1610612742.0,1610612744.0,0022300952
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-charlotte-hornets-MVWUJpBP/,Memphis Grizzlies,Charlotte Hornets,2024-03-14,1610612763.0,1610612766.0,0022300950
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-orleans-pelicans-cleveland-cavaliers-OvJdF4Jt/,New Orleans Pelicans,Cleveland Cavaliers,2024-03-14,1610612740.0,1610612739.0,0022300951
https://www.oddsportal.com/basketball/usa/nba-2023-2024/indiana-pacers-chicago-bulls-6NlrdsJI/,Indiana Pacers,Chicago Bulls,2024-03-14,1610612754.0,1610612741.0,0022300948
https://www.oddsportal.com/basketball/usa/nba-2023-2024/miami-heat-denver-nuggets-pEmne1YO/,Miami Heat,Denver Nuggets,2024-03-14,1610612748.0,1610612743.0,0022300949
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-toronto-raptors-fiXeIGSi/,Detroit Pistons,Toronto Raptors,2024-03-14,1610612765.0,1610612761.0,0022300946
https://www.oddsportal.com/basketball/usa/nba-2023-2024/orlando-magic-brooklyn-nets-C0kvcN3C/,Orlando Magic,Brooklyn Nets,2024-03-14,1610612753.0,1610612751.0,0022300947
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-clippers-minnesota-timberwolves-GYeVbqZa/,Los Angeles Clippers,Minnesota Timberwolves,2024-03-13,1610612746.0,1610612750.0,0022300944
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-milwaukee-bucks-bcozb3l6/,Sacramento Kings,Milwaukee Bucks,2024-03-13,1610612758.0,1610612749.0,0022300945
https://www.oddsportal.com/basketball/usa/nba-2023-2024/utah-jazz-boston-celtics-xrcRaPJg/,Utah Jazz,Boston Celtics,2024-03-13,1610612762.0,1610612738.0,0022300943
https://www.oddsportal.com/basketball/usa/nba-2023-2024/san-antonio-spurs-houston-rockets-r7rO054m/,San Antonio Spurs,Houston Rockets,2024-03-13,1610612759.0,1610612745.0,0022300942
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-washington-wizards-bZ6i6RtQ/,Memphis Grizzlies,Washington Wizards,2024-03-13,1610612763.0,1610612764.0,0022300940
https://www.oddsportal.com/basketball/usa/nba-2023-2024/oklahoma-city-thunder-indiana-pacers-4GqK1oks/,Oklahoma City Thunder,Indiana Pacers,2024-03-13,1610612760.0,1610612754.0,0022300941
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-philadelphia-76ers-pW2m77RJ/,New York Knicks,Philadelphia 76ers,2024-03-13,1610612752.0,1610612755.0,0022300939
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-boston-celtics-WSE5rOlJ/,Portland Trail Blazers,Boston Celtics,2024-03-12,1610612757.0,1610612738.0,0022300938
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-toronto-raptors-tlTiJdDo/,Denver Nuggets,Toronto Raptors,2024-03-12,1610612743.0,1610612761.0,0022300937
https://www.oddsportal.com/basketball/usa/nba-2023-2024/chicago-bulls-dallas-mavericks-z1LdppK6/,Chicago Bulls,Dallas Mavericks,2024-03-12,1610612741.0,1610612742.0,0022300935
https://www.oddsportal.com/basketball/usa/nba-2023-2024/san-antonio-spurs-golden-state-warriors-hxG1q4ZC/,San Antonio Spurs,Golden State Warriors,2024-03-12,1610612759.0,1610612744.0,0022300936
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-phoenix-suns-dAMhoQ40/,Cleveland Cavaliers,Phoenix Suns,2024-03-12,1610612739.0,1610612756.0,0022300934
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-charlotte-hornets-2mNln6kf/,Detroit Pistons,Charlotte Hornets,2024-03-12,1610612765.0,1610612766.0,0022300933
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-minnesota-timberwolves-jDJpmnzl/,Los Angeles Lakers,Minnesota Timberwolves,2024-03-11,1610612747.0,1610612750.0,0022300932
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-brooklyn-nets-6urEh8CQ/,Cleveland Cavaliers,Brooklyn Nets,2024-03-11,1610612739.0,1610612751.0,0022300930
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-philadelphia-76ers-dA0NVp5D/,New York Knicks,Philadelphia 76ers,2024-03-11,1610612752.0,1610612755.0,0022300927
https://www.oddsportal.com/basketball/usa/nba-2023-2024/oklahoma-city-thunder-memphis-grizzlies-8lUulSKs/,Oklahoma City Thunder,Memphis Grizzlies,2024-03-11,1610612760.0,1610612763.0,0022300931
https://www.oddsportal.com/basketball/usa/nba-2023-2024/atlanta-hawks-new-orleans-pelicans-lpcFX6z1/,Atlanta Hawks,New Orleans Pelicans,2024-03-10,1610612737.0,1610612740.0,0022300925
https://www.oddsportal.com/basketball/usa/nba-2023-2024/miami-heat-washington-wizards-r7dJWQk7/,Miami Heat,Washington Wizards,2024-03-10,1610612748.0,1610612764.0,0022300926
https://www.oddsportal.com/basketball/usa/nba-2023-2024/orlando-magic-indiana-pacers-bFv6fUsE/,Orlando Magic,Indiana Pacers,2024-03-10,1610612753.0,1610612754.0,0022300928
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-houston-rockets-x6wAglcK/,Sacramento Kings,Houston Rockets,2024-03-10,1610612758.0,1610612745.0,0022300929
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-clippers-milwaukee-bucks-AgbBYnLf/,Los Angeles Clippers,Milwaukee Bucks,2024-03-10,1610612746.0,1610612749.0,0022300924
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-toronto-raptors-vqk9fDzo/,Portland Trail Blazers,Toronto Raptors,2024-03-10,1610612757.0,1610612761.0,0022300923
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-utah-jazz-UssEZS5l/,Denver Nuggets,Utah Jazz,2024-03-10,1610612743.0,1610612762.0,0022300922
https://www.oddsportal.com/basketball/usa/nba-2023-2024/golden-state-warriors-san-antonio-spurs-jirAz9jr/,Golden State Warriors,San Antonio Spurs,2024-03-10,1610612744.0,1610612759.0,0022300921
https://www.oddsportal.com/basketball/usa/nba-2023-2024/phoenix-suns-boston-celtics-beKthyMF/,Phoenix Suns,Boston Celtics,2024-03-10,1610612756.0,1610612738.0,0022300920
https://www.oddsportal.com/basketball/usa/nba-2023-2024/charlotte-hornets-brooklyn-nets-2TQXgci3/,Charlotte Hornets,Brooklyn Nets,2024-03-10,1610612766.0,1610612751.0,0022300918
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-dallas-mavericks-phGxgH69/,Detroit Pistons,Dallas Mavericks,2024-03-10,1610612765.0,1610612742.0,0022300919
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-clippers-chicago-bulls-OxSTfwxc/,Los Angeles Clippers,Chicago Bulls,2024-03-09,1610612746.0,1610612741.0,0022300917
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-milwaukee-bucks-dWZsXZqj/,Los Angeles Lakers,Milwaukee Bucks,2024-03-09,1610612747.0,1610612749.0,0022300915
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-houston-rockets-zNYoWgad/,Portland Trail Blazers,Houston Rockets,2024-03-09,1610612757.0,1610612745.0,0022300916
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-atlanta-hawks-h4vCxdMS/,Memphis Grizzlies,Atlanta Hawks,2024-03-09,1610612763.0,1610612737.0,0022300913
https://www.oddsportal.com/basketball/usa/nba-2023-2024/oklahoma-city-thunder-miami-heat-E7pwYFUq/,Oklahoma City Thunder,Miami Heat,2024-03-09,1610612760.0,1610612748.0,0022300914
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-minnesota-timberwolves-Kjt4vIiG/,Cleveland Cavaliers,Minnesota Timberwolves,2024-03-09,1610612739.0,1610612750.0,0022300911
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-orlando-magic-bsu8wx7M/,New York Knicks,Orlando Magic,2024-03-09,1610612752.0,1610612753.0,0022300912
https://www.oddsportal.com/basketball/usa/nba-2023-2024/philadelphia-76ers-new-orleans-pelicans-OOnetvN3/,Philadelphia 76ers,New Orleans Pelicans,2024-03-09,1610612755.0,1610612740.0,0022300909
https://www.oddsportal.com/basketball/usa/nba-2023-2024/washington-wizards-charlotte-hornets-2FoaubxA/,Washington Wizards,Charlotte Hornets,2024-03-09,1610612764.0,1610612766.0,0022300910
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-boston-celtics-Eg54JGFj/,Denver Nuggets,Boston Celtics,2024-03-08,1610612743.0,1610612738.0,0022300906
https://www.oddsportal.com/basketball/usa/nba-2023-2024/golden-state-warriors-chicago-bulls-Gbqmr0hi/,Golden State Warriors,Chicago Bulls,2024-03-08,1610612744.0,1610612741.0,0022300907
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-san-antonio-spurs-U1misK7c/,Sacramento Kings,San Antonio Spurs,2024-03-08,1610612758.0,1610612759.0,0022300908
https://www.oddsportal.com/basketball/usa/nba-2023-2024/phoenix-suns-toronto-raptors-xz3sagST/,Phoenix Suns,Toronto Raptors,2024-03-08,1610612756.0,1610612761.0,0022300905
https://www.oddsportal.com/basketball/usa/nba-2023-2024/dallas-mavericks-miami-heat-z360Kd0p/,Dallas Mavericks,Miami Heat,2024-03-08,1610612742.0,1610612748.0,0022300904
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-brooklyn-nets-QTKUPIxN/,Detroit Pistons,Brooklyn Nets,2024-03-08,1610612765.0,1610612751.0,0022300902
https://www.oddsportal.com/basketball/usa/nba-2023-2024/indiana-pacers-minnesota-timberwolves-4KJYOxhT/,Indiana Pacers,Minnesota Timberwolves,2024-03-08,1610612754.0,1610612750.0,0022300903
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-sacramento-kings-r5VPQbNG/,Los Angeles Lakers,Sacramento Kings,2024-03-07,1610612747.0,1610612758.0,0022300901
https://www.oddsportal.com/basketball/usa/nba-2023-2024/golden-state-warriors-milwaukee-bucks-zuSHSKh4/,Golden State Warriors,Milwaukee Bucks,2024-03-07,1610612744.0,1610612749.0,0022300899
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-oklahoma-city-thunder-U1RLRv8A/,Portland Trail Blazers,Oklahoma City Thunder,2024-03-07,1610612757.0,1610612760.0,0022300900
https://www.oddsportal.com/basketball/usa/nba-2023-2024/utah-jazz-chicago-bulls-dlTDT0wb/,Utah Jazz,Chicago Bulls,2024-03-07,1610612762.0,1610612741.0,0022300898
https://www.oddsportal.com/basketball/usa/nba-2023-2024/atlanta-hawks-cleveland-cavaliers-nJoN6wWp/,Atlanta Hawks,Cleveland Cavaliers,2024-03-07,1610612737.0,1610612739.0,0022300895
https://www.oddsportal.com/basketball/usa/nba-2023-2024/houston-rockets-los-angeles-clippers-vDY8UtOi/,Houston Rockets,Los Angeles Clippers,2024-03-07,1610612745.0,1610612746.0,0022300897
https://www.oddsportal.com/basketball/usa/nba-2023-2024/philadelphia-76ers-memphis-grizzlies-0MZ4VM8o/,Philadelphia 76ers,Memphis Grizzlies,2024-03-07,1610612755.0,1610612763.0,0022300896
https://www.oddsportal.com/basketball/usa/nba-2023-2024/washington-wizards-orlando-magic-CQfeBJNT/,Washington Wizards,Orlando Magic,2024-03-07,1610612764.0,1610612753.0,0022300894
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-phoenix-suns-U15jCa8N/,Denver Nuggets,Phoenix Suns,2024-03-06,1610612743.0,1610612756.0,0022300893
https://www.oddsportal.com/basketball/usa/nba-2023-2024/dallas-mavericks-indiana-pacers-jB6nDugH/,Dallas Mavericks,Indiana Pacers,2024-03-06,1610612742.0,1610612754.0,0022300892
https://www.oddsportal.com/basketball/usa/nba-2023-2024/houston-rockets-san-antonio-spurs-My2rELwB/,Houston Rockets,San Antonio Spurs,2024-03-06,1610612745.0,1610612759.0,0022300891
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-boston-celtics-hdARH3vn/,Cleveland Cavaliers,Boston Celtics,2024-03-06,1610612739.0,1610612738.0,0022300886
https://www.oddsportal.com/basketball/usa/nba-2023-2024/brooklyn-nets-philadelphia-76ers-nJ9VGNgh/,Brooklyn Nets,Philadelphia 76ers,2024-03-06,1610612751.0,1610612755.0,0022300887
https://www.oddsportal.com/basketball/usa/nba-2023-2024/miami-heat-detroit-pistons-0MDZFs9b/,Miami Heat,Detroit Pistons,2024-03-06,1610612748.0,1610612765.0,0022300888
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-atlanta-hawks-ro3vF1O4/,New York Knicks,Atlanta Hawks,2024-03-06,1610612752.0,1610612737.0,0022300889
https://www.oddsportal.com/basketball/usa/nba-2023-2024/toronto-raptors-new-orleans-pelicans-80bw0ZCN/,Toronto Raptors,New Orleans Pelicans,2024-03-06,1610612761.0,1610612740.0,0022300890
https://www.oddsportal.com/basketball/usa/nba-2023-2024/charlotte-hornets-orlando-magic-E5BNIqPu/,Charlotte Hornets,Orlando Magic,2024-03-06,1610612766.0,1610612753.0,0022300885
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-oklahoma-city-thunder-4p3Pc0gU/,Los Angeles Lakers,Oklahoma City Thunder,2024-03-05,1610612747.0,1610612760.0,0022300884
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-chicago-bulls-Qg4LbtvO/,Sacramento Kings,Chicago Bulls,2024-03-05,1610612758.0,1610612741.0,0022300883
https://www.oddsportal.com/basketball/usa/nba-2023-2024/utah-jazz-washington-wizards-WW4HaMOH/,Utah Jazz,Washington Wizards,2024-03-05,1610612762.0,1610612764.0,0022300882
https://www.oddsportal.com/basketball/usa/nba-2023-2024/milwaukee-bucks-los-angeles-clippers-z5B81rf5/,Milwaukee Bucks,Los Angeles Clippers,2024-03-05,1610612749.0,1610612746.0,0022300880
https://www.oddsportal.com/basketball/usa/nba-2023-2024/minnesota-timberwolves-portland-trail-blazers-IT0D029B/,Minnesota Timberwolves,Portland Trail Blazers,2024-03-05,1610612750.0,1610612757.0,0022300881
https://www.oddsportal.com/basketball/usa/nba-2023-2024/brooklyn-nets-memphis-grizzlies-dEC42Ova/,Brooklyn Nets,Memphis Grizzlies,2024-03-05,1610612751.0,1610612763.0,0022300879
https://www.oddsportal.com/basketball/usa/nba-2023-2024/phoenix-suns-oklahoma-city-thunder-Sv8034Ph/,Phoenix Suns,Oklahoma City Thunder,2024-03-04,1610612756.0,1610612760.0,0022300878
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-new-york-knicks-6PJi5Qft/,Cleveland Cavaliers,New York Knicks,2024-03-04,1610612739.0,1610612752.0,0022300876
https://www.oddsportal.com/basketball/usa/nba-2023-2024/san-antonio-spurs-indiana-pacers-ll9d4pAn/,San Antonio Spurs,Indiana Pacers,2024-03-04,1610612759.0,1610612754.0,0022300877
https://www.oddsportal.com/basketball/usa/nba-2023-2024/orlando-magic-detroit-pistons-dGiOMhQD/,Orlando Magic,Detroit Pistons,2024-03-04,1610612753.0,1610612765.0,0022300874
https://www.oddsportal.com/basketball/usa/nba-2023-2024/toronto-raptors-charlotte-hornets-U9aZ0FcH/,Toronto Raptors,Charlotte Hornets,2024-03-04,1610612761.0,1610612766.0,0022300875
https://www.oddsportal.com/basketball/usa/nba-2023-2024/boston-celtics-golden-state-warriors-4M4xakY6/,Boston Celtics,Golden State Warriors,2024-03-03,1610612738.0,1610612744.0,0022300872
https://www.oddsportal.com/basketball/usa/nba-2023-2024/minnesota-timberwolves-los-angeles-clippers-rD3tb9mD/,Minnesota Timberwolves,Los Angeles Clippers,2024-03-03,1610612750.0,1610612746.0,0022300873
https://www.oddsportal.com/basketball/usa/nba-2023-2024/dallas-mavericks-philadelphia-76ers-noAXaVI0/,Dallas Mavericks,Philadelphia 76ers,2024-03-03,1610612742.0,1610612755.0,0022300871
https://www.oddsportal.com/basketball/usa/nba-2023-2024/phoenix-suns-houston-rockets-8fBT0B3f/,Phoenix Suns,Houston Rockets,2024-03-03,1610612756.0,1610612745.0,0022300870
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-denver-nuggets-EXBP1ill/,Los Angeles Lakers,Denver Nuggets,2024-03-03,1610612747.0,1610612743.0,0022300869
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-portland-trail-blazers-0U7L2XYs/,Memphis Grizzlies,Portland Trail Blazers,2024-03-03,1610612763.0,1610612757.0,0022300868
https://www.oddsportal.com/basketball/usa/nba-2023-2024/miami-heat-utah-jazz-fmVh7DQQ/,Miami Heat,Utah Jazz,2024-03-02,1610612748.0,1610612762.0,0022300867
https://www.oddsportal.com/basketball/usa/nba-2023-2024/brooklyn-nets-atlanta-hawks-GdWl8gBK/,Brooklyn Nets,Atlanta Hawks,2024-03-02,1610612751.0,1610612737.0,0022300866
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-clippers-washington-wizards-8WWp9ZeE/,Los Angeles Clippers,Washington Wizards,2024-03-02,1610612746.0,1610612764.0,0022300865
https://www.oddsportal.com/basketball/usa/nba-2023-2024/chicago-bulls-milwaukee-bucks-UuYtAFt8/,Chicago Bulls,Milwaukee Bucks,2024-03-02,1610612741.0,1610612749.0,0022300864
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-portland-trail-blazers-Is4h3q8e/,Memphis Grizzlies,Portland Trail Blazers,2024-03-02,1610612763.0,1610612757.0,"0    0022300868
Name: GAME_ID, dtype: object"
https://www.oddsportal.com/basketball/usa/nba-2023-2024/minnesota-timberwolves-sacramento-kings-C43d23N1/,Minnesota Timberwolves,Sacramento Kings,2024-03-02,1610612750.0,1610612758.0,0022300862
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-orleans-pelicans-indiana-pacers-Q7701Nx8/,New Orleans Pelicans,Indiana Pacers,2024-03-02,1610612740.0,1610612754.0,0022300863
https://www.oddsportal.com/basketball/usa/nba-2023-2024/boston-celtics-dallas-mavericks-vi5l4Phk/,Boston Celtics,Dallas Mavericks,2024-03-02,1610612738.0,1610612742.0,0022300859
https://www.oddsportal.com/basketball/usa/nba-2023-2024/toronto-raptors-golden-state-warriors-noAU1erB/,Toronto Raptors,Golden State Warriors,2024-03-02,1610612761.0,1610612744.0,0022300860
https://www.oddsportal.com/basketball/usa/nba-2023-2024/detroit-pistons-cleveland-cavaliers-K6OH9oVR/,Detroit Pistons,Cleveland Cavaliers,2024-03-02,1610612765.0,1610612739.0,0022300857
https://www.oddsportal.com/basketball/usa/nba-2023-2024/philadelphia-76ers-charlotte-hornets-MFAq55wq/,Philadelphia 76ers,Charlotte Hornets,2024-03-02,1610612755.0,1610612766.0,0022300858
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-lakers-washington-wizards-QqPDARFL/,Los Angeles Lakers,Washington Wizards,2024-03-01,1610612747.0,1610612764.0,0022300856
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-miami-heat-Sb6AB70F/,Denver Nuggets,Miami Heat,2024-03-01,1610612743.0,1610612748.0,0022300855
https://www.oddsportal.com/basketball/usa/nba-2023-2024/phoenix-suns-houston-rockets-pzH5Cmo9/,Phoenix Suns,Houston Rockets,2024-03-01,1610612756.0,1610612745.0,0022300854
https://www.oddsportal.com/basketball/usa/nba-2023-2024/san-antonio-spurs-oklahoma-city-thunder-6qI1DTV2/,San Antonio Spurs,Oklahoma City Thunder,2024-03-01,1610612759.0,1610612760.0,0022300853
https://www.oddsportal.com/basketball/usa/nba-2023-2024/brooklyn-nets-atlanta-hawks-vwQFkQwd/,Brooklyn Nets,Atlanta Hawks,2024-03-01,1610612751.0,1610612737.0,0022300851
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-golden-state-warriors-ITOJlpg2/,New York Knicks,Golden State Warriors,2024-03-01,1610612752.0,1610612744.0,0022300852
https://www.oddsportal.com/basketball/usa/nba-2023-2024/charlotte-hornets-milwaukee-bucks-rBW6in9q/,Charlotte Hornets,Milwaukee Bucks,2024-03-01,1610612766.0,1610612749.0,0022300849
https://www.oddsportal.com/basketball/usa/nba-2023-2024/orlando-magic-utah-jazz-dEzBj6Ok/,Orlando Magic,Utah Jazz,2024-03-01,1610612753.0,1610612762.0,0022300850
https://www.oddsportal.com/basketball/usa/nba-2023-2024/los-angeles-clippers-los-angeles-lakers-QVqudS0S/,Los Angeles Clippers,Los Angeles Lakers,2024-02-29,1610612746.0,1610612747.0,0022300848
https://www.oddsportal.com/basketball/usa/nba-2023-2024/denver-nuggets-sacramento-kings-nuoyc8oM/,Denver Nuggets,Sacramento Kings,2024-02-29,1610612743.0,1610612758.0,0022300847
https://www.oddsportal.com/basketball/usa/nba-2023-2024/chicago-bulls-cleveland-cavaliers-6TTwblWF/,Chicago Bulls,Cleveland Cavaliers,2024-02-29,1610612741.0,1610612739.0,0022300846
https://www.oddsportal.com/basketball/usa/nba-2023-2024/minnesota-timberwolves-memphis-grizzlies-SxVZbUG9/,Minnesota Timberwolves,Memphis Grizzlies,2024-02-29,1610612750.0,1610612763.0,0022300845
https://www.oddsportal.com/basketball/usa/nba-2023-2024/indiana-pacers-new-orleans-pelicans-YFVVaA13/,Indiana Pacers,New Orleans Pelicans,2024-02-29,1610612754.0,1610612740.0,0022300843
https://www.oddsportal.com/basketball/usa/nba-2023-2024/toronto-raptors-dallas-mavericks-zB6Q2yT4/,Toronto Raptors,Dallas Mavericks,2024-02-29,1610612761.0,1610612742.0,0022300844
https://www.oddsportal.com/basketball/usa/nba-2023-2024/oklahoma-city-thunder-houston-rockets-I7mqx79d/,Oklahoma City Thunder,Houston Rockets,2024-02-28,1610612760.0,1610612745.0,0022300841
https://www.oddsportal.com/basketball/usa/nba-2023-2024/portland-trail-blazers-miami-heat-KCRR0jnc/,Portland Trail Blazers,Miami Heat,2024-02-28,1610612757.0,1610612748.0,0022300842
https://www.oddsportal.com/basketball/usa/nba-2023-2024/minnesota-timberwolves-san-antonio-spurs-8Yc9r9WS/,Minnesota Timberwolves,San Antonio Spurs,2024-02-28,1610612750.0,1610612759.0,0022300838
https://www.oddsportal.com/basketball/usa/nba-2023-2024/chicago-bulls-detroit-pistons-AspyvTvp/,Chicago Bulls,Detroit Pistons,2024-02-28,1610612741.0,1610612765.0,0022300839
https://www.oddsportal.com/basketball/usa/nba-2023-2024/milwaukee-bucks-charlotte-hornets-vHluwmfj/,Milwaukee Bucks,Charlotte Hornets,2024-02-28,1610612749.0,1610612766.0,0022300840
https://www.oddsportal.com/basketball/usa/nba-2023-2024/atlanta-hawks-utah-jazz-KC5doBnA/,Atlanta Hawks,Utah Jazz,2024-02-28,1610612737.0,1610612762.0,0022300835
https://www.oddsportal.com/basketball/usa/nba-2023-2024/boston-celtics-philadelphia-76ers-EZ40pV1G/,Boston Celtics,Philadelphia 76ers,2024-02-28,1610612738.0,1610612755.0,0022300836
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-new-orleans-pelicans-Q984qkHM/,New York Knicks,New Orleans Pelicans,2024-02-28,1610612752.0,1610612740.0,0022300837
https://www.oddsportal.com/basketball/usa/nba-2023-2024/cleveland-cavaliers-dallas-mavericks-pfDqlD2i/,Cleveland Cavaliers,Dallas Mavericks,2024-02-28,1610612739.0,1610612742.0,0022300832
https://www.oddsportal.com/basketball/usa/nba-2023-2024/orlando-magic-brooklyn-nets-OpCmmXHc/,Orlando Magic,Brooklyn Nets,2024-02-28,1610612753.0,1610612751.0,0022300833
https://www.oddsportal.com/basketball/usa/nba-2023-2024/washington-wizards-golden-state-warriors-tM6hniX3/,Washington Wizards,Golden State Warriors,2024-02-28,1610612764.0,1610612744.0,0022300834
https://www.oddsportal.com/basketball/usa/nba-2023-2024/sacramento-kings-miami-heat-WjP1PTPj/,Sacramento Kings,Miami Heat,2024-02-27,1610612758.0,1610612748.0,0022300831
https://www.oddsportal.com/basketball/usa/nba-2023-2024/memphis-grizzlies-brooklyn-nets-ImLcQ9Ap/,Memphis Grizzlies,Brooklyn Nets,2024-02-27,1610612763.0,1610612751.0,0022300830
https://www.oddsportal.com/basketball/usa/nba-2023-2024/new-york-knicks-detroit-pistons-xj7TsxtI/,New York Knicks,Detroit Pistons,2024-02-27,1610612752.0,1610612765.0,0022300828
